block,plot,sub,bkgrd,dens,phyto,phyto.n.indiv,phyto.date.census,phyto.date.collect,phyto.unique,Nbrhood.size,bkgrd.n.indiv,bg.date.census,CRCO,ERBO,FIGA,GAMU,HYGL,SIGA,other,notes,plot.notes,sub.notes,unique
6,21,21,CESO,L,GITR,2,04/18/2022,04/18/2022,,10,4,04/18/2022,0,8,1,0,0,0,1,other= THIR,,,4689
6,21,22,CESO,L,THIR-I,,,,,18,,,,,,,,,,,,,4690
6,21,23,CESO,L,LENI,1,03/16/2022,03/16/2022,,18,2,03/16/2022,0,0,0,0,0,1,3,,,,4691
6,21,24,CESO,L,empty,,,,,,,,,,,,,,,,,,4692
6,21,25,CESO,L,VIVI,-9999,,,,,,,,,,,,,,,,,4693
6,22,1,TACA,L,BRHO,2,04/22/2022,04/22/2022,,10,5,04/22/2022,8,0,1,0,0,0,1,,,,4694
6,22,2,TACA,L,ANAR,,,,,10,,,,,,,,,,,,,4695
6,22,3,TACA,L,MAEL,,,,,18,,,,,,,,,,,,,4696
6,22,4,TACA,L,empty,,,,,,,,,,,,,,,,,,4697
6,22,5,TACA,L,empty,,,,,,,,,,,,,,,,,,4698
6,22,6,TACA,L,CESO,,,,,18,,,,,,,,,,,,,4699
6,22,7,TACA,L,BRNI,3,04/27/2022,04/27/2022,,18,30,04/27/2022,0,0,0,2,0,2,0,,,,4700
6,22,8,TACA,L,TWIL-I,1,04/12/2022,04/12/2022,,18,7,04/12/2022,9,1,2,6,0,2,1,,,,4701
6,22,9,TACA,L,empty,,,,,,,,,,,,,,,,,,4702
6,22,10,TACA,L,CLPU,,,,,10,,,,,,,,,,,,,4703
6,22,11,TACA,L,empty,,,,,,,,,,,,,,,,,,4704
6,22,12,TACA,L,PLER,2,04/18/2022,04/18/2022,,10,4,04/18/2022,0,0,0,1,0,0,1,other = dandalion like individual,,,4705
6,22,13,TACA,L,ACAM,,,,,10,,,,,,,,,,,,,4706
6,22,14,TACA,L,ERBO,-9999,,,,,,,,,,,,,,,,,4707
6,22,15,TACA,L,TACA,,,,,10,,,,,,,,,,,,,4708
6,22,16,TACA,L,MICA,2,04/06/2022,04/06/2022,,10,2,04/06/2022,6,0,2,1,0,0,1,,,,4709
6,22,17,TACA,L,LOMU,,,,,10,,,,,,,,,,,,,4710
6,22,18,TACA,L,AVBA,0,05/04/2022,,,,18,05/04/2022,0,1,3,2,0,2,0,,,,4711
6,22,19,TACA,L,AMME,0,04/01/2022,,,18,17,04/01/2022,39,0,2,12,2,3,2,,,,4712
6,22,20,TACA,L,PLNO,0,04/22/2022,,,18,14,04/22/2022,17,0,1,14,3,0,0,,,,4713
6,22,21,TACA,L,GITR,1,04/18/2022,04/18/2022,,10,5,04/18/2022,16,0,1,0,0,0,0,,,,4714
6,22,22,TACA,L,THIR-I,,,,,18,,,,,,,,,,,,,4715
6,22,23,TACA,L,LENI,1,03/16/2022,03/16/2022,,18,12,03/16/2022,94,0,3,3,0,1,1,,,,4716
6,22,24,TACA,L,empty,,,,,,,,,,,,,,,,,,4717
6,22,25,TACA,L,VIVI,-9999,,,,,,,,,,,,,,,,,4718
6,23,1,CLPU,L,BRHO,3,04/22/2022,04/22/2022,,10,7,04/22/2022,16,0,0,6,0,1,0,,,,4719
6,23,2,CLPU,L,ANAR,,,,,10,,,,,,,,,,,,,4720
6,23,3,CLPU,L,MAEL,,,,,18,,,,,,,,,,,,,4721
6,23,4,CLPU,L,empty,,,,,,,,,,,,,,,,,,4722
6,23,5,CLPU,L,empty,,,,,,,,,,,,,,,,,,4723
6,23,6,CLPU,L,CESO,,,,,18,,,,,,,,,,,,,4724
6,23,7,CLPU,L,BRNI,3,04/27/2022,04/27/2022,,18,11,04/27/2022,30,0,2,2,0,0,2,,,,4725
6,23,8,CLPU,L,TWIL-I,0,04/12/2022,,,18,10,04/12/2022,26,0,0,2,0,0,0,,,,4726
6,23,9,CLPU,L,empty,,,,,,,,,,,,,,,,,,4727
6,23,10,CLPU,L,CLPU,,,,,10,,,,,,,,,,,,,4728
6,23,11,CLPU,L,empty,,,,,,,,,,,,,,,,,,4729
6,23,12,CLPU,L,PLER,0,04/18/2022,,,10,8,04/18/2022,38,0,0,0,0,0,4,other = red grassy weed different from PLER,,,4730
6,23,13,CLPU,L,ACAM,,,,,10,,,,,,,,,,,,,4731
6,23,14,CLPU,L,ERBO,-9999,,,,,,,,,,,,,,,,,4732
6,23,15,CLPU,L,TACA,,,,,10,,,,,,,,,,,,,4733
6,23,16,CLPU,L,MICA,0,04/06/2022,,,10,3,04/06/2022,21,0,0,2,0,2,1,,,,4734
6,23,17,CLPU,L,LOMU,,,,,10,,,,,,,,,,,,,4735
6,23,18,CLPU,L,AVBA,0,05/04/2022,,,,24,05/04/2022,0,0,0,3,0,1,1,,,,4736
6,23,19,CLPU,L,AMME,0,04/01/2022,,,18,14,04/01/2022,42,0,0,5,0,0,0,,,,4737
6,23,20,CLPU,L,PLNO,0,04/22/2022,,,18,10,04/22/2022,37,0,0,6,0,3,0,,,,4738
6,23,21,CLPU,L,GITR,3,04/18/2022,04/18/2022,,10,5,04/18/2022,0,0,0,0,0,1,1,other = THIR,,,4739
6,23,22,CLPU,L,THIR-I,,,,,18,,,,,,,,,,,,,4740
6,23,23,CLPU,L,LENI,1,03/16/2022,03/16/2022,,18,21,03/16/2022,6,0,0,4,0,1,4,,,,4741
6,23,24,CLPU,L,empty,,,,,,,,,,,,,,,,,,4742
6,23,25,CLPU,L,VIVI,-9999,,,,,,,,,,,,,,,,,4743
6,24,1,TWIL-I,L,BRHO,2,04/12/2022,04/22/2022,,10,6,04/12/2022,10,0,0,3,0,0,0,,,,4744
6,24,2,TWIL-I,L,ANAR,3,04/12/2022,,,10,1,04/12/2022,4,0,0,3,0,0,0,in S.3,,,4745
6,24,3,TWIL-I,L,MAEL,0,04/12/2022,,,18,5,04/12/2022,10,0,2,9,0,0,7,,,,4746
6,24,4,TWIL-I,L,THIR-U,1,04/12/2022,,,18,5,04/12/2022,10,0,1,3,0,1,1,,,,4747
6,24,5,TWIL-I,L,empty,,,,,,,,,,,,,,,,,,4748
6,24,6,TWIL-I,L,CESO,2,04/12/2022,,,18,1,04/12/2022,10,0,3,4,1,0,2,,,,4749
6,24,7,TWIL-I,L,BRNI,2,04/12/2022,04/27/2022,,18,6,04/12/2022,15,0,1,14,0,0,1,,,,4750
6,24,8,TWIL-I,L,TWIL-I,1,04/12/2022,04/12/2022,,18,7,04/12/2022,50,0,1,2,0,0,2,,,,4751
6,24,9,TWIL-I,L,empty,,,,,,,,,,,,,,,,,,4752
6,24,10,TWIL-I,L,CLPU,0,04/12/2022,,,10,4,04/12/2022,4,0,3,4,0,1,1,,,,4753
6,24,11,TWIL-I,L,empty,,,,,,,,,,,,,,,,,,4754
6,24,12,TWIL-I,L,PLER,3,04/12/2022,04/12/2022,,10,4,04/12/2022,3,0,0,4,0,0,0,,,,4755
6,24,13,TWIL-I,L,ACAM,0,04/12/2022,,,10,3,04/12/2022,0,0,0,3,0,1,2,,,,4756
6,24,14,TWIL-I,L,ERBO,-9999,,,,,,,,,,,,,,,,,4757
6,24,15,TWIL-I,L,TACA,1,04/12/2022,,B,,1,04/12/2022,5,0,0,4,0,1,2,,,"westernmost, center of sub",11584
6,24,15,TWIL-I,L,TACA,2,04/12/2022,,A,10,0,04/12/2022,4,0,3,1,0,0,2,,,,4758
6,24,16,TWIL-I,L,MICA,2,04/06/2022,04/06/2022,,10,4,04/06/2022,6,0,2,3,0,1,0,,,,4759
6,24,17,TWIL-I,L,LOMU,0,04/12/2022,,,10,3,04/12/2022,25,0,3,2,1,0,1,,,,4760
6,24,18,TWIL-I,L,AVBA,0,05/04/2022,,,,4,05/04/2022,0,1,7,15,0,0,0,,,,4761
6,24,19,TWIL-I,L,AMME,0,04/01/2022,,,18,8,04/01/2022,13,0,1,7,0,0,0,,,,4762
6,24,20,TWIL-I,L,PLNO,0,04/12/2022,,,18,3,04/12/2022,10,0,5,5,0,1,3,,,,4763
6,24,21,TWIL-I,L,GITR,2,04/12/2022,04/18/2022,,10,7,04/12/2022,10,0,1,0,0,1,1,,,,4764
6,24,22,TWIL-I,L,THIR-I,0,04/12/2022,,,18,7,04/12/2022,40,0,0,11,0,1,0,,,,4765
6,24,23,TWIL-I,L,LENI,2,03/16/2022,03/16/2022,,18,4,03/16/2022,67,0,3,10,0,4,0,,,,4766
6,24,24,TWIL-I,L,empty,,,,,,,,,,,,,,,,,,4767
6,24,25,TWIL-I,L,VIVI,-9999,,,,,,,,,,,,,,,,,4768
6,25,1,CLPU,H,BRHO,3,04/22/2022,04/22/2022,,10,7,04/22/2022,0,0,0,1,0,1,2,,,,4769
6,25,2,CLPU,H,ANAR,,,,,10,,,,,,,,,,,,,4770
6,25,3,CLPU,H,MAEL,,,,,18,,,,,,,,,,,,,4771
6,25,4,CLPU,H,empty,,,,,,,,,,,,,,,,,,4772
6,25,5,CLPU,H,empty,,,,,,,,,,,,,,,,,,4773
6,25,6,CLPU,H,CESO,,,,,18,,,,,,,,,,,,,4774
6,25,7,CLPU,H,BRNI,2,04/27/2022,04/27/2022,,18,22,04/27/2022,0,0,0,3,0,0,0,,,,4775
6,25,8,CLPU,H,TWIL-I,1,04/12/2022,04/12/2022,,18,16,04/12/2022,0,0,0,5,0,0,0,,,,4776
6,25,9,CLPU,H,empty,,,,,,,,,,,,,,,,,,4777
6,25,10,CLPU,H,CLPU,,,,,10,,,,,,,,,,,,,4778
6,25,11,CLPU,H,empty,,,,,,,,,,,,,,,,,,4779
6,25,12,CLPU,H,PLER,1,04/18/2022,04/18/2022,,10,10,04/18/2022,0,0,0,0,0,1,0,,,,4780
6,25,13,CLPU,H,ACAM,,,,,10,,,,,,,,,,,,,4781
6,25,14,CLPU,H,ERBO,-9999,,,,,,,,,,,,,,,,,4782
6,25,15,CLPU,H,TACA,,,,,10,,,,,,,,,,,,,4783
6,25,16,CLPU,H,MICA,1,04/06/2022,04/06/2022,,10,8,04/06/2022,3,0,1,0,0,0,0,,,,4784
6,25,17,CLPU,H,LOMU,,,,,10,,,,,,,,,,,,,4785
6,25,18,CLPU,H,AVBA,0,05/04/2022,,,,28,05/04/2022,0,0,2,4,0,0,0,,,,4786
6,25,19,CLPU,H,AMME,0,04/01/2022,,,18,15,04/01/2022,11,0,0,5,0,0,2,,,,4787
6,25,20,CLPU,H,PLNO,0,04/22/2022,,,18,22,04/22/2022,0,0,0,9,0,1,2,,,,4788
6,25,21,CLPU,H,GITR,1,04/18/2022,04/18/2022,,10,9,04/18/2022,3,0,0,1,0,0,0,,,,4789
6,25,22,CLPU,H,THIR-I,,,,,18,,,,,,,,,,,,,4790
6,25,23,CLPU,H,LENI,1,03/16/2022,03/16/2022,,18,36,03/16/2022,8,0,1,11,0,1,0,,,,4791
6,25,24,CLPU,H,empty,,,,,,,,,,,,,,,,,,4792
6,25,25,CLPU,H,VIVI,-9999,,,,,,,,,,,,,,,,,4793
6,26,1,BRNI,H,BRHO,3,04/22/2022,04/22/2022,,10,3,04/22/2022,0,0,0,0,0,0,1,,,,4794
6,26,2,BRNI,H,ANAR,0,04/27/2022,,,10,11,04/27/2022,0,0,0,0,0,0,0,,,,4795
6,26,3,BRNI,H,MAEL,0,04/27/2022,,,18,39,04/27/2022,0,0,0,0,0,0,0,,,,4796
6,26,4,BRNI,H,empty,,,,,,,,,,,,,,,,,,4797
6,26,5,BRNI,H,empty,,,,,,,,,,,,,,,,,,4798
6,26,6,BRNI,H,CESO,0,04/27/2022,,,18,43,04/27/2022,0,0,2,4,0,0,0,,,,4799
6,26,7,BRNI,H,BRNI,1,04/27/2022,04/27/2022,,18,46,04/27/2022,0,0,0,3,0,0,0,collected in sub 19,,,4800
6,26,8,BRNI,H,TWIL-I,0,04/13/2022,,,18,23,04/13/2022,0,0,0,0,0,0,0,,,,4801
6,26,9,BRNI,H,empty,,,,,,,,,,,,,,,,,,4802
6,26,10,BRNI,H,CLPU,0,04/27/2022,,,10,28,04/27/2022,0,0,0,0,0,0,0,,,,4803
6,26,11,BRNI,H,empty,,,,,,,,,,,,,,,,,,4804
6,26,12,BRNI,H,PLER,0,04/18/2022,,,10,15,04/18/2022,0,0,0,0,0,0,0,,,,4805
6,26,13,BRNI,H,ACAM,0,04/27/2022,,,10,25,04/27/2022,0,0,0,0,0,0,0,,,,4806
6,26,14,BRNI,H,ERBO,-9999,,,,,,,,,,,,,,,,,4807
6,26,15,BRNI,H,TACA,2,04/27/2022,,,10,13,04/27/2022,0,0,0,2,0,0,0,,,,4808
6,26,16,BRNI,H,MICA,0,04/06/2022,,,10,6,04/06/2022,0,0,0,0,0,0,0,,,,4809
6,26,17,BRNI,H,LOMU,1,04/27/2022,,,10,21,04/27/2022,0,0,0,0,0,0,0,seeds are mostly dried out already,,,4810
6,26,18,BRNI,H,AVBA,0,04/27/2022,,,,57,04/27/2022,0,0,0,0,0,0,0,other = THIR,,,4811
6,26,19,BRNI,H,AMME,0,04/01/2022,,,18,25,04/01/2022,0,0,0,1,0,0,0,,,,4812
6,26,20,BRNI,H,PLNO,0,04/22/2022,,,18,25,04/22/2022,0,0,1,3,2,0,1,,,,4813
6,26,21,BRNI,H,GITR,3,04/18/2022,04/18/2022,,10,9,04/18/2022,0,0,0,1,0,0,0,,,,4814
6,26,22,BRNI,H,THIR-I,3,04/27/2022,,,18,51,04/27/2022,0,0,0,1,0,0,0,,,,4815
6,26,23,BRNI,H,LENI,1,03/16/2022,03/16/2022,,18,42,03/16/2022,0,0,0,2,0,0,0,,,,4816
6,26,24,BRNI,H,empty,,,,,,,,,,,,,,,,,,4817
6,26,25,BRNI,H,VIVI,-9999,,,,,,,,,,,,,,,,,4818
6,27,1,PLER,H,BRHO,2,04/12/2022,04/22/2022,,10,49,04/12/2022,0,0,0,0,0,0,1,"Additional phyto collected. NO re-census, phyto within neighborhood. ",,,4819
6,27,2,PLER,H,ANAR,0,04/12/2022,,,10,37,04/12/2022,0,0,0,1,0,1,0,,,,4820
6,27,3,PLER,H,MAEL,0,04/12/2022,,,18,52,04/12/2022,0,0,0,4,0,3,1,,,,4821
6,27,4,PLER,H,THIR-U,0,04/12/2022,,,18,87,04/12/2022,0,0,1,0,0,0,1,,,,4822
6,27,5,PLER,H,empty,,,,,,,,,,,,,,,,,,4823
6,27,6,PLER,H,CESO,2,04/12/2022,,,18,57,04/12/2022,0,0,0,0,0,0,0,,,,4824
6,27,7,PLER,H,BRNI,1,04/12/2022,04/27/2022,,18,57,04/12/2022,0,0,1,2,0,1,0,,,,4825
6,27,8,PLER,H,TWIL-I,1,04/12/2022,04/12/2022,,18,126,04/12/2022,0,0,0,0,0,0,0,,,,4826
6,27,9,PLER,H,empty,,,,,,,,,,,,,,,,,,4827
6,27,10,PLER,H,CLPU,0,04/12/2022,,,10,44,04/12/2022,0,0,0,1,0,0,0,,,,4828
6,27,11,PLER,H,empty,,,,,,,,,,,,,,,,,,4829
6,27,12,PLER,H,PLER,1,04/12/2022,04/12/2022,,10,33,04/12/2022,0,0,0,0,0,0,1,,,,4830
6,27,13,PLER,H,ACAM,0,04/12/2022,,,10,71,04/12/2022,0,0,0,0,0,0,0,,,,4831
6,27,14,PLER,H,ERBO,-9999,,,,,,,,,,,,,,,,,4832
6,27,15,PLER,H,TACA,2,04/12/2022,,,10,42,04/12/2022,0,0,0,0,0,0,0,,,,4833
6,27,16,PLER,H,MICA,1,04/06/2022,04/06/2022,,10,22,04/06/2022,0,0,0,0,0,0,0,,,,4834
6,27,17,PLER,H,LOMU,1,04/12/2022,,,10,22,04/12/2022,0,0,0,1,0,0,0,,,,4835
6,27,18,PLER,H,AVBA,0,05/04/2022,,,,27,05/04/2022,0,0,1,10,0,0,0,,,,4836
6,27,19,PLER,H,AMME,0,04/01/2022,,,18,22,04/01/2022,5,0,0,9,0,0,0,,,,4837
6,27,20,PLER,H,PLNO,0,04/12/2022,,,18,52,04/12/2022,0,0,0,10,1,2,0,,,,4838
6,27,21,PLER,H,GITR,2,04/12/2022,04/17/2022,,10,15,04/12/2022,0,0,1,0,0,2,1,,,,4839
6,27,22,PLER,H,THIR-I,0,04/12/2022,,,18,32,04/12/2022,45,0,1,1,0,2,0,,,,4840
6,27,23,PLER,H,LENI,0,03/16/2022,,,18,92,03/16/2022,19,0,0,10,0,4,0,,,,4841
6,27,24,PLER,H,TWIL-U,0,04/12/2022,,,18,41,04/12/2022,0,0,0,7,0,1,0,,,,4842
6,27,25,PLER,H,VIVI,-9999,,,,,,,,,,,,,,,,,4843
6,28,1,ACAM,L,BRHO,3,04/22/2022,04/22/2022,,10,2,04/22/2022,0,0,3,1,0,0,0,,,,4844
6,28,2,ACAM,L,ANAR,,,,,10,,,,,,,,,,,,,4845
6,28,3,ACAM,L,MAEL,,,,,18,,,,,,,,,,,,,4846
6,28,4,ACAM,L,empty,,,,,,,,,,,,,,,,,,4847
6,28,5,ACAM,L,empty,,,,,,,,,,,,,,,,,,4848
6,28,6,ACAM,L,CESO,,,,,18,,,,,,,,,,,,,4849
6,28,7,ACAM,L,BRNI,1,04/27/2022,04/27/2022,,18,2,04/27/2022,0,0,3,2,0,0,0,,,,4850
6,28,8,ACAM,L,TWIL-I,1,04/12/2022,04/12/2022,,18,2,04/12/2022,0,0,5,1,0,1,0,,,,4851
6,28,9,ACAM,L,empty,,,,,,,,,,,,,,,,,,4852
6,28,10,ACAM,L,CLPU,,,,,10,,,,,,,,,,,,,4853
6,28,11,ACAM,L,empty,,,,,,,,,,,,,,,,,,4854
6,28,12,ACAM,L,PLER,2,04/17/2022,04/17/2022,,10,2,04/17/2022,0,0,0,3,0,0,0,,,,4855
6,28,13,ACAM,L,ACAM,,,,,10,,,,,,,,,,,,,4856
6,28,14,ACAM,L,ERBO,-9999,,,,,,,,,,,,,,,,,4857
6,28,15,ACAM,L,TACA,,,,,10,,,,,,,,,,,,,4858
6,28,16,ACAM,L,MICA,1,04/06/2022,04/06/2022,,10,1,04/06/2022,0,0,0,3,0,1,0,,,,4859
6,28,17,ACAM,L,LOMU,,,,,10,,,,,,,,,,,,,4860
6,28,18,ACAM,L,AVBA,0,05/04/2022,,,,8,05/04/2022,0,0,0,11,0,0,0,,,,4861
6,28,19,ACAM,L,AMME,0,04/01/2022,,,18,2,04/01/2022,0,0,0,5,0,0,1,,,,4862
6,28,20,ACAM,L,PLNO,1,04/22/2022,04/22/2022,,18,2,04/22/2022,0,0,0,0,0,0,0,,,,4863
6,28,21,ACAM,L,GITR,2,04/17/2022,04/17/2022,,10,0,04/17/2022,0,0,0,4,0,2,0,,,,4864
6,28,22,ACAM,L,THIR-I,,,,,18,,,,,,,,,,,,,4865
6,28,23,ACAM,L,LENI,0,03/16/2022,,,18,2,03/16/2022,0,0,4,4,0,4,0,,,,4866
6,28,24,ACAM,L,empty,,,,,,,,,,,,,,,,,,4867
6,28,25,ACAM,L,VIVI,-9999,,,,,,,,,,,,,,,,,4868
6,29,1,ERBO,L,VIVI,-9999,,,,,,,,,,,,,,,,,4869
6,29,2,ERBO,L,empty,-9999,,,,,,,,,,,,,,,,,4870
6,29,3,ERBO,L,LENI,1,03/29/2022,03/29/2022,,18,0,03/29/2022,56,0,8,0,2,0,0,Jazz data on this is wrong,,,4871
6,29,4,ERBO,L,THIR-I,-9999,,,,,,,,,,,,,,,,,4872
6,29,5,ERBO,L,GITR,-9999,,,,,,,,,,,,,,,,,4873
6,29,6,ERBO,L,PLNO,-9999,,,,,,,,,,,,,,,,,4874
6,29,7,ERBO,L,AMME,-9999,,,,,,,,,,,,,,,,,4875
6,29,8,ERBO,L,AVBA,-9999,,,,,,,,,,,,,,,,,4876
6,29,9,ERBO,L,LOMU,-9999,,,,,,,,,,,,,,,,,4877
6,29,10,ERBO,L,MICA,-9999,,,,,,,,,,,,,,,,,4878
6,29,11,ERBO,L,TACA,-9999,,,,,,,,,,,,,,,,,4879
6,29,12,ERBO,L,ERBO,-9999,,,,,,,,,,,,,,,,,4880
6,29,13,ERBO,L,ACAM,-9999,,,,,,,,,,,,,,,,,4881
6,29,14,ERBO,L,PLER,-9999,,,,,,,,,,,,,,,,,4882
6,29,15,ERBO,L,empty,-9999,,,,,,,,,,,,,,,,,4883
6,29,16,ERBO,L,CLPU,-9999,,,,,,,,,,,,,,,,,4884
6,29,17,ERBO,L,empty,-9999,,,,,,,,,,,,,,,,,4885
6,29,18,ERBO,L,TWIL-I,-9999,,,,,,,,,,,,,,,,,4886
6,29,19,ERBO,L,BRNI,-9999,,,,,,,,,,,,,,,,,4887
6,29,20,ERBO,L,CESO,-9999,,,,,,,,,,,,,,,,,4888
6,29,21,ERBO,L,empty,-9999,,,,,,,,,,,,,,,,,4889
6,29,22,ERBO,L,empty,-9999,,,,,,,,,,,,,,,,,4890
6,29,23,ERBO,L,MAEL,-9999,,,,,,,,,,,,,,,,,4891
6,29,24,ERBO,L,ANAR,-9999,,,,,,,,,,,,,,,,,4892
6,29,25,ERBO,L,BRHO,-9999,,,,,,,,,,,,,,,,,4893
6,30,,skip,H,,,,,,,,,,,,,,,,,plot: **DON'T USE THIS PLOT,,4894
6,31,1,MAEL,H,BRHO,3,04/22/2022,04/22/2022,,10,3,04/22/2022,25,0,4,0,0,0,0,,,,4895
6,31,2,MAEL,H,ANAR,,,,,10,,,,,,,,,,,,,4896
6,31,3,MAEL,H,MAEL,,,,,18,,,,,,,,,,,,,4897
6,31,4,MAEL,H,empty,,,,,,,,,,,,,,,,,,4898
6,31,5,MAEL,H,empty,,,,,,,,,,,,,,,,,,4899
6,31,6,MAEL,H,CESO,,,,,18,,,,,,,,,,,,,4900
6,31,7,MAEL,H,BRNI,1,04/27/2022,04/27/2022,,18,3,04/27/2022,25,0,8,2,1,0,0,,,,4901
6,31,8,MAEL,H,TWIL-I,0,04/12/2022,,,18,1,04/12/2022,25,0,7,0,0,0,1,,,,4902
6,31,9,MAEL,H,empty,,,,,,,,,,,,,,,,,,4903
6,31,10,MAEL,H,CLPU,,,,,10,,,,,,,,,,,,,4904
6,31,11,MAEL,H,PLER,1,04/18/2022,04/18/2022,,10,0,04/18/2022,17,0,2,0,2,0,0,,,,4905
6,31,12,MAEL,H,empty,,,,,,,,,,,,,,,,,,4906
6,31,13,MAEL,H,ACAM,,,,,10,,,,,,,,,,,,,4907
6,31,14,MAEL,H,ERBO,-9999,,,,,,,,,,,,,,,,,4908
6,31,15,MAEL,H,TACA,,,,,10,,,,,,,,,,,,,4909
6,31,16,MAEL,H,MICA,1,04/07/2022,04/07/2022,,10,1,04/07/2022,0,0,0,0,0,0,0,,,,4910
6,31,17,MAEL,H,LOMU,,,,,10,,,,,,,,,,,,,4911
6,31,18,MAEL,H,AVBA,0,05/04/2022,,,,4,05/04/2022,0,0,7,0,0,0,0,,,,4912
6,31,19,MAEL,H,AMME,0,04/01/2022,,,18,4,04/01/2022,70,0,5,2,0,0,1,,,,4913
6,31,20,MAEL,H,PLNO,1,04/22/2022,04/22/2022,,18,3,04/22/2022,36,0,4,0,0,0,1,,,,4914
6,31,21,MAEL,H,GITR,2,04/18/2022,04/18/2022,,10,0,04/18/2022,32,0,3,0,0,0,0,,,,4915
6,31,22,MAEL,H,THIR-I,,,,,18,,,,,,,,,,,,,4916
6,31,23,MAEL,H,LENI,1,03/17/2022,03/17/2022,,18,4,03/17/2022,110,0,6,1,1,0,1,,,,4917
6,31,24,MAEL,H,empty,,,,,,,,,,,,,,,,,,4918
6,31,25,MAEL,H,VIVI,-9999,,,,,,,,,,,,,,,,,4919
6,32,1,LENI,L,BRHO,2,03/17/2022,04/22/2022,,10,13,03/17/2022,0,0,0,0,0,0,0,,,,4920
6,32,2,LENI,L,ANAR,1,03/17/2022,,,10,3,03/17/2022,24,0,4,0,0,0,1,,,,4921
6,32,3,LENI,L,MAEL,1,03/17/2022,,,18,24,03/17/2022,45,0,6,4,0,0,0,,,,4922
6,32,4,LENI,L,empty,,,,,,,,,,,,,,,,,,4923
6,32,5,LENI,L,empty,,,,,,,,,,,,,,,,,,4924
6,32,6,LENI,L,CESO,0,03/17/2022,,,18,24,03/17/2022,9,0,2,2,0,0,0,,,,4925
6,32,7,LENI,L,BRNI,3,03/17/2022,,,18,23,03/17/2022,4,0,3,3,0,0,0,,,,4926
6,32,8,LENI,L,TWIL-I,0,03/17/2022,,,18,21,03/17/2022,11,0,5,0,0,0,0,,,,4927
6,32,9,LENI,L,empty,,,,,,,,,,,,,,,,,,4928
6,32,10,LENI,L,CLPU,0,03/17/2022,,,10,28,03/17/2022,16,0,5,5,0,0,1,,,,4929
6,32,11,LENI,L,empty,,,,,,,,,,,,,,,,,,4930
6,32,12,LENI,L,PLER,3,03/18/2022,04/18/2022,,10,7,03/18/2022,0,0,0,2,0,0,0,,,,4931
6,32,13,LENI,L,ACAM,2,03/18/2022,,,10,8,03/18/2022,3,0,1,1,0,0,0,,,,4932
6,32,14,LENI,L,ERBO,-9999,,,,,,,,,,,,,,,,,4933
6,32,15,LENI,L,TACA,3,03/18/2022,,,10,6,03/18/2022,0,1,0,0,0,0,1,,,,4934
6,32,16,LENI,L,MICA,2,03/18/2022,04/13/2022,,10,8,03/18/2022,13,0,2,0,0,0,0,CE collected now,,,4935
6,32,17,LENI,L,LOMU,0,03/18/2022,,,10,9,03/18/2022,11,0,4,0,0,0,0,,,,4936
6,32,18,LENI,L,AVBA,0,03/18/2022,,,,47,05/04/2022,0,0,4,1,0,0,0,,,,4937
6,32,19,LENI,L,AMME,1,03/18/2022,04/01/2022,,18,19,03/18/2022,10,0,2,0,0,0,1,,,,4938
6,32,20,LENI,L,PLNO,0,03/18/2022,,,18,19,03/18/2022,6,0,5,3,0,0,1,"CORRECTED. very small , uncertain if correct phyto. UPDATE: no phyto found. phyto # changed from 1 to 0. Manuel update needed.",,,4939
6,32,21,LENI,L,GITR,3,03/18/2022,04/18/2022,,10,9,03/18/2022,8,0,1,0,0,0,0,CORRECTED. changed phyto individuals,,,4940
6,32,22,LENI,L,THIR-I,0,03/18/2022,,,18,19,03/18/2022,25,0,1,3,1,0,0,,,,4941
6,32,23,LENI,L,LENI,1,03/18/2022,03/18/2022,,18,18,03/18/2022,21,0,4,1,1,0,0,,,,4942
6,32,24,LENI,L,empty,,,,,,,,,,,,,,,,,,4943
6,32,25,LENI,L,VIVI,-9999,,,,,,,,,,,,,,,,,4944
6,33,1,VIVI,H,BRHO,-9999,,,,,,,,,,,,,,,,,4945
6,33,2,VIVI,H,ANAR,-9999,,,,,,,,,,,,,,,,,4946
6,33,3,VIVI,H,MAEL,-9999,,,,,,,,,,,,,,,,,4947
6,33,4,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,4948
6,33,5,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,4949
6,33,6,VIVI,H,CESO,-9999,,,,,,,,,,,,,,,,,4950
6,33,7,VIVI,H,BRNI,-9999,,,,,,,,,,,,,,,,,4951
6,33,8,VIVI,H,TWIL-I,-9999,,,,,,,,,,,,,,,,,4952
6,33,9,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,4953
6,33,10,VIVI,H,CLPU,-9999,,,,,,,,,,,,,,,,,4954
6,33,11,VIVI,H,empty,-9999,,,,,,,,,,,,,,,,,4955
6,33,12,VIVI,H,PLER,-9999,,,,,,,,,,,,,,,,,4956
6,33,13,VIVI,H,ACAM,-9999,,,,,,,,,,,,,,,,,4957
6,33,14,VIVI,H,ERBO,-9999,,,,,,,,,,,,,,,,,4958
6,33,15,VIVI,H,TACA,-9999,,,,,,,,,,,,,,,,,4959
6,33,16,VIVI,H,MICA,-9999,,,,,,,,,,,,,,,,,4960
6,33,17,VIVI,H,LOMU,-9999,,,,,,,,,,,,,,,,,4961
